from_date,title,count
5/25/1988,Technique Leader,3
5/25/1988,Staff,1
5/24/1988,Senior Engineer,2
5/24/1988,Staff,1
5/24/1988,Engineer,1
5/23/1988,Senior Engineer,3
5/23/1988,Senior Staff,3
5/23/1988,Engineer,1
5/22/1988,Senior Engineer,2
5/22/1988,Senior Staff,1
5/21/1988,Technique Leader,2
5/21/1988,Senior Staff,2
5/21/1988,Senior Engineer,1
5/21/1988,Engineer,1
5/20/1988,Engineer,1
5/20/1988,Staff,1
5/19/1988,Senior Staff,2
5/19/1988,Senior Engineer,3
5/18/1988,Senior Engineer,2
5/18/1988,Senior Staff,2
5/17/1988,Senior Staff,1
5/17/1988,Staff,1
5/17/1988,Technique Leader,1
5/17/1988,Senior Engineer,2
5/16/1988,Senior Staff,3
5/16/1988,Staff,1
5/16/1988,Senior Engineer,3
5/15/1988,Senior Staff,1
5/15/1988,Senior Engineer,2
5/14/1988,Senior Staff,3
5/14/1988,Technique Leader,2
5/14/1988,Senior Engineer,1
5/13/1988,Engineer,1
5/13/1988,Technique Leader,2
5/13/1988,Senior Staff,1
5/12/1988,Senior Engineer,2
5/12/1988,Technique Leader,2
5/12/1988,Engineer,1
5/11/1988,Engineer,1
5/11/1988,Senior Staff,1
5/11/1988,Senior Engineer,2
5/10/1988,Senior Staff,3
5/10/1988,Technique Leader,1
5/10/1988,Senior Engineer,1
5/10/1988,Engineer,1
5/9/1988,Engineer,2
5/9/1988,Senior Staff,1
5/8/1988,Staff,1
5/8/1988,Senior Engineer,2
5/8/1988,Engineer,2
5/7/1988,Engineer,2
5/7/1988,Senior Staff,1
5/6/1988,Senior Engineer,2
5/6/1988,Senior Staff,2
5/5/1988,Staff,1
5/5/1988,Senior Engineer,1
5/5/1988,Technique Leader,1
5/5/1988,Senior Staff,2
5/4/1988,Senior Engineer,2
5/4/1988,Engineer,1
5/4/1988,Senior Staff,3
5/4/1988,Staff,1
5/3/1988,Technique Leader,1
5/3/1988,Senior Engineer,2
5/3/1988,Staff,3
5/3/1988,Senior Staff,1
5/2/1988,Staff,2
5/2/1988,Assistant Engineer,1
5/2/1988,Senior Staff,1
5/2/1988,Senior Engineer,1
5/1/1988,Senior Staff,1
5/1/1988,Technique Leader,2
5/1/1988,Senior Engineer,3
5/1/1988,Staff,2
4/30/1988,Assistant Engineer,1
4/30/1988,Staff,1
4/30/1988,Senior Engineer,2
4/30/1988,Senior Staff,3
4/30/1988,Technique Leader,2
4/29/1988,Senior Staff,2
4/29/1988,Senior Engineer,1
4/28/1988,Senior Engineer,3
4/28/1988,Senior Staff,3
4/28/1988,Staff,2
4/28/1988,Technique Leader,3
4/27/1988,Senior Staff,3
4/27/1988,Senior Engineer,7
4/27/1988,Staff,1
4/27/1988,Technique Leader,2
4/26/1988,Technique Leader,1
4/26/1988,Senior Staff,1
4/26/1988,Engineer,2
4/26/1988,Senior Engineer,1
4/25/1988,Senior Engineer,2
4/25/1988,Engineer,2
4/25/1988,Staff,1
4/25/1988,Senior Staff,3
4/24/1988,Engineer,1
4/24/1988,Staff,1
4/24/1988,Senior Engineer,1
4/23/1988,Senior Engineer,1
4/23/1988,Engineer,1
4/23/1988,Senior Staff,1
4/22/1988,Staff,1
4/22/1988,Senior Engineer,3
4/21/1988,Senior Engineer,2
4/21/1988,Technique Leader,2
4/20/1988,Senior Staff,1
4/20/1988,Technique Leader,1
4/20/1988,Senior Engineer,3
4/20/1988,Engineer,1
4/20/1988,Staff,1
4/19/1988,Senior Engineer,1
4/19/1988,Technique Leader,1
4/19/1988,Senior Staff,1
4/18/1988,Technique Leader,1
4/18/1988,Senior Staff,3
4/17/1988,Senior Staff,1
4/17/1988,Staff,1
4/17/1988,Senior Engineer,1
4/17/1988,Technique Leader,1
4/16/1988,Senior Engineer,3
4/16/1988,Technique Leader,1
4/16/1988,Senior Staff,2
4/16/1988,Engineer,1
4/15/1988,Senior Engineer,1
4/15/1988,Senior Staff,1
4/15/1988,Technique Leader,1
4/15/1988,Engineer,1
4/14/1988,Technique Leader,2
4/14/1988,Senior Engineer,3
4/13/1988,Senior Staff,1
4/13/1988,Senior Engineer,5
4/12/1988,Senior Engineer,2
4/12/1988,Staff,2
4/12/1988,Senior Staff,2
4/12/1988,Engineer,1
4/12/1988,Technique Leader,1
4/11/1988,Senior Staff,1
4/11/1988,Senior Engineer,3
4/11/1988,Engineer,1
4/10/1988,Senior Engineer,3
4/10/1988,Senior Staff,5
4/10/1988,Staff,1
4/9/1988,Senior Staff,2
4/9/1988,Staff,2
4/9/1988,Technique Leader,2
4/8/1988,Staff,1
4/8/1988,Engineer,1
4/8/1988,Senior Engineer,2
4/8/1988,Senior Staff,1
4/7/1988,Staff,1
4/7/1988,Senior Staff,5
4/6/1988,Engineer,2
4/6/1988,Senior Staff,4
4/6/1988,Technique Leader,2
4/6/1988,Senior Engineer,3
4/5/1988,Engineer,1
4/5/1988,Senior Staff,1
4/5/1988,Technique Leader,3
4/4/1988,Technique Leader,1
4/4/1988,Senior Engineer,1
4/4/1988,Engineer,1
4/4/1988,Senior Staff,1
4/3/1988,Technique Leader,2
4/3/1988,Senior Engineer,1
4/3/1988,Staff,2
4/2/1988,Senior Staff,1
4/2/1988,Assistant Engineer,1
4/2/1988,Senior Engineer,2
4/2/1988,Engineer,1
4/1/1988,Senior Staff,1
4/1/1988,Engineer,2
4/1/1988,Staff,1
4/1/1988,Technique Leader,1
4/1/1988,Senior Engineer,6
3/31/1988,Senior Staff,2
3/31/1988,Assistant Engineer,1
3/31/1988,Technique Leader,2
3/30/1988,Senior Engineer,2
3/30/1988,Technique Leader,1
3/30/1988,Senior Staff,1
3/29/1988,Senior Staff,2
3/29/1988,Senior Engineer,1
3/28/1988,Senior Engineer,3
3/28/1988,Engineer,1
3/28/1988,Technique Leader,1
3/28/1988,Senior Staff,1
3/27/1988,Staff,1
3/27/1988,Engineer,1
3/27/1988,Technique Leader,3
3/27/1988,Senior Engineer,3
3/26/1988,Staff,1
3/26/1988,Senior Staff,1
3/25/1988,Senior Staff,1
3/25/1988,Engineer,1
3/25/1988,Senior Engineer,1
3/24/1988,Senior Engineer,2
3/24/1988,Engineer,1
3/23/1988,Senior Engineer,1
3/23/1988,Staff,2
3/23/1988,Engineer,1
3/23/1988,Senior Staff,2
3/23/1988,Technique Leader,1
3/22/1988,Senior Staff,1
3/22/1988,Senior Engineer,1
3/22/1988,Technique Leader,1
3/22/1988,Engineer,1
3/21/1988,Staff,1
3/21/1988,Senior Staff,1
3/21/1988,Technique Leader,2
3/21/1988,Engineer,1
3/21/1988,Assistant Engineer,2
3/20/1988,Technique Leader,1
3/20/1988,Senior Engineer,2
3/19/1988,Technique Leader,1
3/19/1988,Assistant Engineer,1
3/19/1988,Engineer,1
3/19/1988,Senior Staff,2
3/19/1988,Senior Engineer,1
3/18/1988,Senior Staff,2
3/18/1988,Technique Leader,1
3/17/1988,Engineer,2
3/17/1988,Technique Leader,1
3/16/1988,Staff,2
3/16/1988,Senior Staff,4
3/15/1988,Senior Staff,1
3/15/1988,Engineer,1
3/15/1988,Staff,1
3/15/1988,Senior Engineer,2
3/15/1988,Technique Leader,3
3/14/1988,Senior Staff,2
3/14/1988,Staff,2
3/14/1988,Senior Engineer,1
3/13/1988,Engineer,1
3/13/1988,Senior Staff,4
3/12/1988,Technique Leader,1
3/12/1988,Senior Engineer,1
3/12/1988,Senior Staff,1
3/11/1988,Technique Leader,1
3/11/1988,Senior Engineer,2
3/11/1988,Senior Staff,2
3/10/1988,Engineer,2
3/10/1988,Senior Staff,7
3/10/1988,Technique Leader,1
3/9/1988,Engineer,1
3/9/1988,Senior Engineer,1
3/9/1988,Technique Leader,2
3/8/1988,Technique Leader,2
3/8/1988,Staff,2
3/8/1988,Senior Engineer,3
3/8/1988,Senior Staff,5
3/7/1988,Engineer,1
3/7/1988,Staff,1
3/7/1988,Senior Engineer,3
3/7/1988,Senior Staff,6
3/7/1988,Technique Leader,2
3/6/1988,Senior Staff,1
3/6/1988,Technique Leader,2
3/6/1988,Senior Engineer,1
3/5/1988,Senior Staff,1
3/5/1988,Senior Engineer,1
3/5/1988,Staff,1
3/4/1988,Engineer,1
3/4/1988,Senior Staff,1
3/4/1988,Senior Engineer,2
3/3/1988,Senior Staff,3
3/3/1988,Assistant Engineer,1
3/3/1988,Staff,1
3/3/1988,Engineer,2
3/3/1988,Senior Engineer,6
3/2/1988,Technique Leader,2
3/2/1988,Senior Engineer,2
3/2/1988,Senior Staff,1
3/1/1988,Engineer,1
3/1/1988,Senior Staff,2
3/1/1988,Senior Engineer,2
3/1/1988,Staff,1
3/1/1988,Technique Leader,2
2/29/1988,Staff,1
2/29/1988,Engineer,2
2/29/1988,Senior Engineer,2
2/29/1988,Technique Leader,2
2/29/1988,Senior Staff,1
2/28/1988,Engineer,1
2/28/1988,Technique Leader,3
2/27/1988,Senior Staff,3
2/27/1988,Senior Engineer,4
2/27/1988,Technique Leader,1
2/27/1988,Staff,1
2/26/1988,Senior Engineer,2
2/26/1988,Technique Leader,1
2/26/1988,Senior Staff,2
2/25/1988,Senior Staff,3
2/25/1988,Senior Engineer,1
2/24/1988,Senior Staff,1
2/24/1988,Assistant Engineer,1
2/24/1988,Technique Leader,1
2/24/1988,Senior Engineer,1
2/23/1988,Technique Leader,1
2/23/1988,Senior Engineer,2
2/23/1988,Engineer,1
2/22/1988,Senior Staff,1
2/22/1988,Senior Engineer,2
2/22/1988,Technique Leader,2
2/21/1988,Senior Staff,2
2/21/1988,Senior Engineer,2
2/21/1988,Engineer,2
2/20/1988,Senior Staff,3
2/20/1988,Technique Leader,1
2/20/1988,Senior Engineer,2
2/19/1988,Senior Engineer,1
2/18/1988,Senior Staff,2
2/18/1988,Engineer,1
2/17/1988,Technique Leader,2
2/17/1988,Senior Staff,3
2/17/1988,Senior Engineer,2
2/17/1988,Assistant Engineer,1
2/17/1988,Staff,1
2/16/1988,Senior Staff,1
2/16/1988,Senior Engineer,1
2/16/1988,Staff,2
2/15/1988,Senior Staff,5
2/15/1988,Senior Engineer,3
2/15/1988,Engineer,1
2/15/1988,Staff,1
2/14/1988,Engineer,1
2/14/1988,Senior Staff,1
2/14/1988,Senior Engineer,5
2/14/1988,Technique Leader,1
2/13/1988,Senior Engineer,2
2/13/1988,Senior Staff,1
2/13/1988,Technique Leader,3
2/13/1988,Staff,1
2/12/1988,Senior Staff,1
2/12/1988,Engineer,2
2/12/1988,Senior Engineer,3
2/11/1988,Senior Engineer,2
2/11/1988,Engineer,1
2/9/1988,Senior Staff,2
2/9/1988,Staff,2
2/9/1988,Technique Leader,2
2/9/1988,Senior Engineer,1
2/8/1988,Senior Staff,1
2/7/1988,Senior Engineer,3
2/6/1988,Technique Leader,2
2/6/1988,Staff,2
2/6/1988,Senior Engineer,2
2/6/1988,Senior Staff,5
2/5/1988,Senior Staff,3
2/5/1988,Staff,3
2/5/1988,Senior Engineer,2
2/4/1988,Senior Staff,1
2/4/1988,Technique Leader,1
2/4/1988,Senior Engineer,2
2/4/1988,Staff,1
2/3/1988,Senior Engineer,1
2/3/1988,Senior Staff,1
2/3/1988,Technique Leader,1
2/2/1988,Technique Leader,2
2/1/1988,Engineer,2
2/1/1988,Senior Engineer,2
2/1/1988,Senior Staff,2
1/31/1988,Senior Engineer,4
1/31/1988,Engineer,1
1/31/1988,Senior Staff,1
1/31/1988,Staff,1
1/30/1988,Senior Staff,3
1/29/1988,Senior Engineer,2
1/28/1988,Engineer,1
1/28/1988,Senior Staff,2
1/28/1988,Technique Leader,2
1/27/1988,Senior Staff,5
1/26/1988,Senior Engineer,2
1/26/1988,Staff,1
1/26/1988,Senior Staff,2
1/26/1988,Engineer,1
1/25/1988,Engineer,1
1/25/1988,Senior Engineer,1
1/24/1988,Staff,2
1/24/1988,Senior Staff,2
1/24/1988,Technique Leader,1
1/24/1988,Senior Engineer,1
1/23/1988,Staff,1
1/23/1988,Senior Engineer,1
1/22/1988,Engineer,1
1/22/1988,Staff,1
1/22/1988,Senior Engineer,2
1/21/1988,Staff,2
1/21/1988,Technique Leader,2
1/21/1988,Senior Engineer,2
1/21/1988,Senior Staff,1
1/20/1988,Senior Staff,1
1/20/1988,Senior Engineer,2
1/19/1988,Senior Engineer,1
1/19/1988,Assistant Engineer,1
1/19/1988,Staff,1
1/19/1988,Senior Staff,2
1/18/1988,Engineer,2
1/18/1988,Senior Engineer,3
1/17/1988,Staff,1
1/17/1988,Senior Staff,3
1/17/1988,Engineer,2
1/17/1988,Technique Leader,1
1/17/1988,Senior Engineer,1
1/16/1988,Staff,1
1/16/1988,Senior Staff,1
1/16/1988,Technique Leader,1
1/16/1988,Engineer,1
1/16/1988,Senior Engineer,2
1/15/1988,Senior Engineer,3
1/15/1988,Senior Staff,2
1/15/1988,Technique Leader,2
1/14/1988,Senior Staff,3
1/13/1988,Senior Staff,1
1/13/1988,Senior Engineer,2
1/13/1988,Staff,2
1/12/1988,Senior Engineer,3
1/12/1988,Senior Staff,2
1/12/1988,Technique Leader,1
1/12/1988,Staff,2
1/11/1988,Senior Engineer,6
1/11/1988,Technique Leader,1
1/11/1988,Engineer,1
1/11/1988,Staff,1
1/10/1988,Senior Staff,3
1/10/1988,Senior Engineer,3
1/9/1988,Senior Engineer,1
1/9/1988,Technique Leader,2
1/9/1988,Senior Staff,3
1/9/1988,Engineer,1
1/8/1988,Engineer,1
1/8/1988,Senior Staff,2
1/7/1988,Staff,2
1/7/1988,Senior Staff,1
1/7/1988,Senior Engineer,2
1/7/1988,Engineer,1
1/6/1988,Senior Staff,3
1/6/1988,Technique Leader,1
1/6/1988,Senior Engineer,1
1/6/1988,Engineer,2
1/5/1988,Senior Engineer,1
1/5/1988,Engineer,1
1/5/1988,Staff,1
1/4/1988,Senior Staff,1
1/4/1988,Senior Engineer,1
1/3/1988,Senior Engineer,1
1/3/1988,Technique Leader,1
1/2/1988,Staff,1
1/2/1988,Technique Leader,2
1/2/1988,Senior Engineer,2
1/2/1988,Senior Staff,2
1/1/1988,Technique Leader,1
1/1/1988,Senior Engineer,1
1/1/1988,Senior Staff,3
1/1/1988,Assistant Engineer,1
12/31/1987,Technique Leader,2
12/31/1987,Staff,1
12/30/1987,Senior Staff,3
12/30/1987,Staff,2
12/30/1987,Senior Engineer,2
12/29/1987,Engineer,1
12/29/1987,Senior Engineer,1
12/29/1987,Staff,1
12/28/1987,Senior Engineer,1
12/28/1987,Senior Staff,1
12/28/1987,Technique Leader,2
12/27/1987,Senior Engineer,1
12/27/1987,Staff,2
12/27/1987,Senior Staff,2
12/27/1987,Technique Leader,1
12/26/1987,Staff,1
12/26/1987,Technique Leader,2
12/26/1987,Senior Engineer,1
12/25/1987,Technique Leader,1
12/25/1987,Senior Staff,2
12/24/1987,Senior Engineer,5
12/24/1987,Engineer,1
12/24/1987,Senior Staff,2
12/24/1987,Technique Leader,2
12/23/1987,Engineer,1
12/23/1987,Senior Engineer,3
12/23/1987,Staff,2
12/23/1987,Technique Leader,2
12/23/1987,Senior Staff,2
12/22/1987,Engineer,1
12/22/1987,Senior Engineer,2
12/22/1987,Senior Staff,1
12/21/1987,Senior Engineer,1
12/21/1987,Senior Staff,1
12/21/1987,Staff,1
12/20/1987,Senior Staff,3
12/20/1987,Senior Engineer,2
12/20/1987,Engineer,1
12/20/1987,Staff,3
12/19/1987,Staff,2
12/19/1987,Senior Engineer,4
12/19/1987,Technique Leader,1
12/19/1987,Engineer,2
12/19/1987,Senior Staff,1
12/18/1987,Senior Engineer,1
12/18/1987,Technique Leader,1
12/18/1987,Senior Staff,2
12/17/1987,Senior Staff,1
12/17/1987,Technique Leader,1
12/17/1987,Senior Engineer,2
12/16/1987,Staff,1
12/16/1987,Senior Engineer,1
12/16/1987,Engineer,1
12/16/1987,Technique Leader,2
12/16/1987,Senior Staff,2
12/15/1987,Assistant Engineer,1
12/15/1987,Staff,1
12/15/1987,Senior Staff,3
12/15/1987,Senior Engineer,1
12/14/1987,Senior Engineer,3
12/14/1987,Senior Staff,2
12/13/1987,Senior Engineer,1
12/13/1987,Staff,2
12/12/1987,Senior Staff,3
12/12/1987,Senior Engineer,1
12/12/1987,Staff,1
12/11/1987,Senior Engineer,1
12/11/1987,Technique Leader,1
12/11/1987,Senior Staff,1
12/10/1987,Senior Staff,3
12/10/1987,Engineer,1
12/10/1987,Senior Engineer,1
12/9/1987,Senior Engineer,4
12/9/1987,Technique Leader,1
12/9/1987,Staff,1
12/8/1987,Engineer,1
12/8/1987,Senior Staff,2
12/8/1987,Senior Engineer,2
12/7/1987,Senior Engineer,2
12/7/1987,Staff,1
12/7/1987,Engineer,3
12/7/1987,Senior Staff,3
12/7/1987,Technique Leader,1
12/6/1987,Staff,1
12/6/1987,Senior Engineer,3
12/6/1987,Senior Staff,1
12/6/1987,Engineer,2
12/5/1987,Senior Staff,3
12/5/1987,Senior Engineer,3
12/5/1987,Staff,1
12/4/1987,Technique Leader,2
12/4/1987,Staff,1
12/4/1987,Senior Engineer,1
12/4/1987,Senior Staff,2
12/3/1987,Senior Engineer,2
12/3/1987,Senior Staff,3
12/3/1987,Staff,2
12/2/1987,Senior Engineer,4
12/2/1987,Senior Staff,1
12/2/1987,Staff,2
12/1/1987,Senior Engineer,2
12/1/1987,Senior Staff,3
11/30/1987,Technique Leader,1
11/30/1987,Senior Staff,3
11/30/1987,Senior Engineer,1
11/29/1987,Senior Staff,2
11/29/1987,Senior Engineer,3
11/29/1987,Technique Leader,2
11/28/1987,Senior Staff,1
11/28/1987,Engineer,1
11/28/1987,Senior Engineer,1
11/28/1987,Staff,2
11/27/1987,Senior Staff,1
11/27/1987,Engineer,2
11/27/1987,Senior Engineer,2
11/26/1987,Engineer,1
11/26/1987,Technique Leader,1
11/26/1987,Senior Engineer,1
11/26/1987,Senior Staff,3
11/25/1987,Technique Leader,1
11/25/1987,Engineer,1
11/25/1987,Senior Engineer,1
11/25/1987,Senior Staff,2
11/24/1987,Technique Leader,1
11/24/1987,Senior Staff,1
11/24/1987,Senior Engineer,2
11/23/1987,Technique Leader,2
11/23/1987,Staff,2
11/23/1987,Senior Engineer,2
11/22/1987,Senior Staff,3
11/22/1987,Senior Engineer,1
11/21/1987,Senior Staff,1
11/21/1987,Technique Leader,2
11/21/1987,Senior Engineer,2
11/21/1987,Staff,1
11/20/1987,Senior Staff,1
11/20/1987,Senior Engineer,1
11/19/1987,Staff,1
11/19/1987,Engineer,1
11/19/1987,Technique Leader,2
11/19/1987,Senior Engineer,4
11/18/1987,Senior Engineer,1
11/18/1987,Staff,1
11/18/1987,Senior Staff,4
11/18/1987,Technique Leader,2
11/17/1987,Technique Leader,1
11/17/1987,Senior Engineer,1
11/17/1987,Engineer,1
11/16/1987,Technique Leader,1
11/16/1987,Senior Staff,1
11/15/1987,Senior Staff,3
11/15/1987,Technique Leader,1
11/15/1987,Staff,2
11/14/1987,Technique Leader,2
11/14/1987,Senior Engineer,1
11/14/1987,Staff,2
11/14/1987,Senior Staff,6
11/13/1987,Senior Staff,2
11/13/1987,Engineer,1
11/13/1987,Technique Leader,1
11/13/1987,Senior Engineer,2
11/12/1987,Engineer,1
11/12/1987,Senior Engineer,1
11/12/1987,Senior Staff,3
11/12/1987,Technique Leader,1
11/11/1987,Senior Staff,2
11/11/1987,Senior Engineer,1
11/10/1987,Technique Leader,1
11/10/1987,Senior Staff,2
11/10/1987,Senior Engineer,1
11/9/1987,Senior Engineer,2
11/9/1987,Technique Leader,2
11/9/1987,Staff,1
11/9/1987,Assistant Engineer,1
11/9/1987,Engineer,1
11/8/1987,Senior Engineer,2
11/8/1987,Senior Staff,1
11/8/1987,Technique Leader,1
11/8/1987,Staff,1
11/7/1987,Technique Leader,1
11/7/1987,Senior Staff,1
11/7/1987,Staff,2
11/7/1987,Senior Engineer,1
11/7/1987,Engineer,1
11/6/1987,Senior Engineer,1
11/6/1987,Technique Leader,2
11/6/1987,Engineer,1
11/5/1987,Senior Engineer,1
11/5/1987,Engineer,1
11/4/1987,Engineer,2
11/4/1987,Staff,2
11/4/1987,Senior Engineer,2
11/4/1987,Technique Leader,2
11/3/1987,Staff,1
11/3/1987,Senior Staff,2
11/3/1987,Senior Engineer,3
11/2/1987,Engineer,1
11/2/1987,Technique Leader,2
11/2/1987,Senior Staff,1
11/1/1987,Engineer,1
11/1/1987,Senior Staff,1
11/1/1987,Technique Leader,1
11/1/1987,Staff,1
11/1/1987,Senior Engineer,1
10/31/1987,Engineer,3
10/31/1987,Staff,3
10/31/1987,Technique Leader,1
10/31/1987,Senior Staff,1
10/31/1987,Senior Engineer,3
10/30/1987,Senior Engineer,2
10/30/1987,Senior Staff,3
10/30/1987,Staff,1
10/29/1987,Technique Leader,2
10/29/1987,Senior Engineer,1
10/29/1987,Staff,2
10/28/1987,Senior Engineer,1
10/28/1987,Technique Leader,1
10/28/1987,Engineer,1
10/27/1987,Senior Staff,3
10/27/1987,Engineer,1
10/27/1987,Technique Leader,2
10/27/1987,Senior Engineer,3
10/26/1987,Senior Engineer,1
10/26/1987,Engineer,1
10/25/1987,Senior Staff,4
10/25/1987,Senior Engineer,1
10/24/1987,Technique Leader,1
10/24/1987,Senior Engineer,1
10/23/1987,Engineer,1
10/23/1987,Technique Leader,2
10/23/1987,Senior Engineer,1
10/22/1987,Senior Engineer,3
10/22/1987,Engineer,1
10/22/1987,Technique Leader,2
10/21/1987,Technique Leader,2
10/21/1987,Senior Engineer,1
10/21/1987,Senior Staff,1
10/20/1987,Technique Leader,2
10/20/1987,Senior Staff,3
10/20/1987,Engineer,2
10/20/1987,Senior Engineer,1
10/19/1987,Staff,1
10/19/1987,Senior Staff,1
10/18/1987,Engineer,1
10/18/1987,Technique Leader,1
10/18/1987,Staff,1
10/18/1987,Senior Engineer,2
10/17/1987,Staff,1
10/17/1987,Engineer,2
10/16/1987,Staff,1
10/16/1987,Senior Staff,2
10/16/1987,Senior Engineer,1
10/15/1987,Senior Staff,1
10/15/1987,Senior Engineer,1
10/14/1987,Engineer,1
10/14/1987,Senior Staff,1
10/14/1987,Staff,1
10/13/1987,Engineer,2
10/13/1987,Senior Engineer,2
10/13/1987,Staff,1
10/12/1987,Senior Staff,3
10/12/1987,Senior Engineer,3
10/11/1987,Engineer,1
10/11/1987,Senior Engineer,1
10/11/1987,Staff,1
10/11/1987,Technique Leader,1
10/10/1987,Senior Staff,1
10/10/1987,Engineer,1
10/10/1987,Senior Engineer,1
10/10/1987,Technique Leader,1
10/9/1987,Technique Leader,2
10/9/1987,Senior Staff,3
10/8/1987,Engineer,1
10/8/1987,Staff,1
10/8/1987,Technique Leader,1
10/7/1987,Senior Staff,2
10/7/1987,Staff,2
10/7/1987,Technique Leader,1
10/6/1987,Engineer,1
10/6/1987,Senior Engineer,2
10/6/1987,Senior Staff,1
10/5/1987,Senior Engineer,3
10/4/1987,Senior Staff,1
10/4/1987,Senior Engineer,2
10/3/1987,Technique Leader,1
10/3/1987,Senior Staff,1
10/3/1987,Senior Engineer,3
10/3/1987,Engineer,2
10/2/1987,Staff,2
10/2/1987,Technique Leader,1
10/2/1987,Senior Engineer,4
10/2/1987,Engineer,2
10/1/1987,Technique Leader,2
10/1/1987,Senior Engineer,2
9/30/1987,Senior Staff,1
9/30/1987,Senior Engineer,1
9/30/1987,Technique Leader,1
9/29/1987,Senior Staff,1
9/29/1987,Staff,1
9/29/1987,Senior Engineer,2
9/29/1987,Technique Leader,1
9/29/1987,Engineer,2
9/28/1987,Assistant Engineer,1
9/28/1987,Senior Staff,1
9/28/1987,Staff,1
9/27/1987,Engineer,1
9/27/1987,Senior Staff,1
9/27/1987,Senior Engineer,2
9/26/1987,Engineer,2
9/26/1987,Senior Staff,2
9/26/1987,Staff,1
9/26/1987,Senior Engineer,2
9/26/1987,Assistant Engineer,1
9/25/1987,Senior Staff,1
9/24/1987,Senior Engineer,4
9/24/1987,Staff,2
9/24/1987,Senior Staff,2
9/24/1987,Technique Leader,1
9/23/1987,Engineer,1
9/23/1987,Technique Leader,1
9/23/1987,Senior Engineer,2
9/22/1987,Engineer,2
9/22/1987,Technique Leader,2
9/22/1987,Senior Engineer,2
9/21/1987,Senior Engineer,1
9/21/1987,Engineer,4
9/21/1987,Senior Staff,1
9/20/1987,Staff,3
9/19/1987,Technique Leader,2
9/19/1987,Staff,1
9/18/1987,Senior Staff,2
9/18/1987,Staff,1
9/18/1987,Engineer,2
9/17/1987,Senior Staff,3
9/17/1987,Senior Engineer,3
9/17/1987,Engineer,1
9/16/1987,Technique Leader,2
9/16/1987,Senior Engineer,1
9/16/1987,Senior Staff,1
9/15/1987,Senior Staff,3
9/15/1987,Senior Engineer,1
9/15/1987,Staff,1
9/14/1987,Technique Leader,3
9/14/1987,Senior Engineer,2
9/14/1987,Engineer,1
9/14/1987,Senior Staff,1
9/13/1987,Engineer,1
9/13/1987,Technique Leader,1
9/13/1987,Staff,1
9/12/1987,Senior Staff,3
9/12/1987,Staff,1
9/12/1987,Technique Leader,1
9/12/1987,Engineer,3
9/12/1987,Senior Engineer,1
9/11/1987,Staff,1
9/11/1987,Senior Engineer,2
9/10/1987,Technique Leader,4
9/10/1987,Senior Staff,2
9/10/1987,Senior Engineer,1
9/9/1987,Technique Leader,1
9/9/1987,Senior Engineer,1
9/8/1987,Senior Staff,2
9/8/1987,Senior Engineer,3
9/8/1987,Engineer,1
9/8/1987,Technique Leader,1
9/7/1987,Assistant Engineer,1
9/7/1987,Engineer,1
9/7/1987,Senior Engineer,1
9/6/1987,Senior Staff,1
9/6/1987,Staff,2
9/6/1987,Technique Leader,1
9/6/1987,Senior Engineer,3
9/5/1987,Senior Engineer,2
9/5/1987,Senior Staff,4
9/5/1987,Technique Leader,2
9/4/1987,Senior Engineer,1
9/4/1987,Senior Staff,1
9/4/1987,Technique Leader,1
9/4/1987,Engineer,1
9/3/1987,Engineer,1
9/3/1987,Senior Staff,2
9/3/1987,Senior Engineer,4
9/2/1987,Technique Leader,1
9/2/1987,Senior Engineer,2
9/2/1987,Engineer,2
9/2/1987,Staff,2
9/1/1987,Technique Leader,1
9/1/1987,Engineer,2
9/1/1987,Senior Engineer,4
8/31/1987,Senior Engineer,3
8/31/1987,Senior Staff,1
8/30/1987,Staff,1
8/30/1987,Senior Engineer,2
8/30/1987,Senior Staff,2
8/29/1987,Senior Staff,1
8/29/1987,Senior Engineer,5
8/29/1987,Technique Leader,1
8/28/1987,Technique Leader,1
8/28/1987,Senior Engineer,1
8/27/1987,Technique Leader,1
8/27/1987,Senior Engineer,2
8/27/1987,Senior Staff,2
8/27/1987,Staff,1
8/26/1987,Senior Engineer,1
8/26/1987,Senior Staff,2
8/25/1987,Senior Staff,1
8/25/1987,Staff,1
8/25/1987,Senior Engineer,1
8/24/1987,Senior Engineer,2
8/24/1987,Senior Staff,1
8/23/1987,Senior Engineer,5
8/23/1987,Technique Leader,1
8/23/1987,Staff,1
8/23/1987,Senior Staff,1
8/22/1987,Technique Leader,1
8/22/1987,Senior Staff,2
8/21/1987,Staff,1
8/21/1987,Senior Staff,1
8/21/1987,Senior Engineer,1
8/20/1987,Staff,2
8/20/1987,Senior Engineer,1
8/20/1987,Senior Staff,1
8/19/1987,Technique Leader,1
8/19/1987,Engineer,1
8/19/1987,Senior Engineer,2
8/18/1987,Staff,2
8/18/1987,Senior Engineer,3
8/18/1987,Senior Staff,1
8/18/1987,Technique Leader,1
8/17/1987,Senior Engineer,1
8/17/1987,Senior Staff,1
8/17/1987,Assistant Engineer,1
8/17/1987,Technique Leader,1
8/16/1987,Staff,2
8/16/1987,Senior Engineer,1
8/16/1987,Technique Leader,2
8/16/1987,Senior Staff,2
8/15/1987,Technique Leader,2
8/14/1987,Senior Engineer,3
8/14/1987,Senior Staff,1
8/14/1987,Staff,1
8/13/1987,Senior Staff,2
